,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
469,62240204,0,37,1,0,1,2,1,19000.0,2,1.0
470,66593248,0,60,1,0,1,0,0,12000.0,2,2.0
471,74031928,0,54,1,0,1,0,0,7000.0,1,
472,64912309,1,52,1,1,1,0,0,15600.0,1,
473,64454829,0,41,1,0,0,0,0,35000.0,1,
474,62177604,1,47,1,0,1,2,0,11000.0,1,
475,62608713,0,60,1,1,1,2,0,45000.0,1,1.0
476,74944654,0,40,1,0,1,2,0,8000.0,2,2.0
477,63921686,1,27,1,0,1,1,1,20000.0,1,
478,67337338,0,32,1,0,0,2,2,20500.0,1,
479,62589072,0,54,1,0,1,0,0,19000.0,1,
480,66749264,0,35,1,0,1,2,2,10000.0,2,2.0
481,67148714,0,49,1,0,1,2,0,10000.0,2,2.0
482,60104563,0,58,1,1,0,1,1,13000.0,1,
483,61871202,0,54,1,0,0,3,0,15000.0,1,1.0
484,60110403,0,53,1,0,1,1,1,9000.0,1,
485,74485624,0,32,1,0,0,0,0,19000.0,2,2.0
486,61448047,0,38,1,0,1,2,0,10000.0,2,2.0
487,62015905,0,55,1,0,0,2,0,35000.0,1,
488,67086656,0,43,1,0,1,2,0,15000.0,3,3.0
489,64910767,0,27,1,0,0,1,1,17000.0,1,1.0
490,75285810,0,28,1,0,1,1,1,8000.0,1,1.0
491,60118068,0,37,1,0,0,3,3,8000.0,1,
492,72277314,0,43,1,0,1,2,2,3500.0,2,1.0
493,62256089,1,39,1,0,1,0,0,6000.0,2,1.0
494,75290209,0,55,1,0,0,1,2,10000.0,3,2.0
495,72283700,0,37,1,0,1,1,1,18000.0,1,
496,61462176,0,42,1,0,1,1,1,9800.0,2,1.0
497,74482673,0,47,1,0,0,0,0,15000.0,2,1.0
498,64377765,0,45,1,0,1,1,0,27000.0,1,
499,61460402,0,61,1,0,1,0,0,10000.0,2,2.0
500,67083850,0,30,1,0,1,1,1,15000.0,3,3.0
501,63099552,0,38,1,0,0,1,1,30000.0,1,
502,60094030,0,46,1,0,0,1,1,15000.0,1,
503,63982400,0,37,1,0,0,2,2,15000.0,1,1.0
504,63894742,0,39,1,0,1,6,6,12000.0,1,
505,60099939,0,45,1,0,1,2,1,7000.0,1,
506,64888866,0,26,1,0,1,0,0,8000.0,1,
507,66412418,0,56,1,0,1,1,0,9000.0,2,2.0
508,72275678,0,53,1,0,1,0,0,7000.0,1,
509,74957537,0,51,1,0,0,2,2,9000.0,4,2.0
510,61238488,0,42,1,0,1,1,1,9000.0,1,
511,64362710,0,42,1,0,0,1,2,20000.0,1,
512,65473864,0,25,1,0,1,1,1,7000.0,1,1.0
513,62940098,0,48,1,0,1,0,0,14000.0,1,
514,62799201,0,42,1,0,0,1,1,9000.0,1,
515,74636701,0,56,1,0,1,0,0,8000.0,1,1.0
516,74465758,0,59,1,0,1,4,0,24000.0,2,
517,67174948,0,52,1,0,0,2,0,10000.0,3,2.0
518,74838342,0,26,1,0,1,1,1,15000.0,1,
519,74461792,0,30,1,0,1,1,1,12000.0,2,1.0
520,75203235,0,34,1,0,0,2,2,12000.0,2,2.0
521,63588591,1,40,1,0,0,3,2,40000.0,1,1.0
522,74552724,0,62,0,1,1,2,0,8000.0,3,2.0
523,73836162,0,24,1,0,1,0,0,9500.0,2,
524,63319748,1,51,1,0,0,0,0,9000.0,1,
525,61447237,0,42,1,0,1,1,1,8500.0,1,
526,64595548,0,55,0,1,1,3,0,8000.0,2,1.0
527,65206441,0,30,1,0,0,1,1,36000.0,1,1.0
528,67334743,0,31,1,0,0,0,0,10000.0,1,
529,62141358,1,35,1,0,0,1,1,27000.0,1,
530,62990423,0,34,1,0,1,3,3,5000.0,1,
531,64825026,0,58,1,0,1,3,1,10000.0,1,
532,64351238,1,25,1,0,0,0,0,15000.0,1,1.0
533,67312796,0,50,1,0,1,3,1,8000.0,2,1.0
534,61919784,0,33,1,0,0,1,1,20000.0,2,2.0
535,62496016,0,46,1,0,1,0,0,10000.0,1,1.0
536,66923501,0,58,0,1,1,2,0,6500.0,1,1.0
537,61469712,0,28,1,0,0,0,0,25000.0,1,
538,63095755,0,27,1,0,1,2,2,5000.0,1,
539,66432914,0,48,1,0,0,2,1,7000.0,2,2.0
540,62180770,0,28,1,0,1,0,0,10000.0,2,
541,74658840,1,28,1,0,1,1,1,10000.0,3,3.0
542,61156098,0,38,1,0,1,0,0,14000.0,1,
543,62094825,0,22,1,0,0,0,0,18000.0,1,
544,72282999,0,26,1,0,0,0,0,15000.0,1,
545,66595337,0,28,1,0,0,0,0,20000.0,5,5.0
546,75004974,0,24,1,0,1,0,0,15000.0,1,
547,60084780,0,42,1,0,1,3,3,5000.0,1,
548,66187289,0,26,1,0,1,0,0,15000.0,1,
549,67173832,0,49,1,0,1,0,0,10000.0,2,2.0
550,64371693,1,53,1,0,0,1,0,8700.0,1,
551,64902730,0,42,1,0,0,2,2,20000.0,1,
552,59931599,0,57,0,1,1,0,0,9000.0,1,1.0
553,63005413,0,35,1,0,0,1,1,23000.0,1,
554,66705725,0,43,1,0,1,0,0,28000.0,1,1.0
555,63001361,0,42,1,0,1,3,2,20000.0,1,
556,74994158,0,59,0,1,1,2,0,9000.0,1,1.0
557,66850803,0,32,1,0,1,0,0,5000.0,2,2.0
558,63812128,0,40,1,0,0,0,0,10500.0,2,1.0
559,62987746,0,33,1,0,1,0,0,9000.0,1,
560,74989053,0,35,1,0,1,2,2,12000.0,1,1.0
561,74021700,0,25,1,0,1,1,1,7000.0,1,
562,61968821,0,49,1,0,1,3,0,18000.0,1,1.0
563,66846461,0,39,1,0,1,1,1,15000.0,3,3.0
564,62485035,0,23,1,0,0,1,0,9000.0,1,1.0
565,62480222,1,33,1,0,0,1,1,30000.0,1,1.0
566,64442130,0,36,1,0,0,2,2,15000.0,1,
567,75287816,0,55,0,1,0,0,0,10000.0,1,
568,65224809,0,56,0,1,1,0,0,6000.0,1,
569,72295847,1,33,1,0,0,0,0,9500.0,1,
570,61130403,0,64,1,1,1,2,0,12000.0,1,1.0
571,61298430,0,42,1,0,1,4,0,4800.0,2,1.0
572,62506299,0,25,1,0,0,0,0,24000.0,1,1.0
573,64895229,0,39,1,0,0,2,2,7000.0,1,
574,74994019,0,36,1,0,0,1,1,10000.0,4,3.0
575,62767526,0,25,1,0,0,0,0,15000.0,1,
576,66773331,0,33,1,0,1,2,2,7000.0,2,2.0
577,61033976,0,49,1,0,1,2,1,6000.0,1,1.0
578,74946413,0,35,1,0,0,0,0,30000.0,1,1.0
579,66969282,0,43,1,0,0,0,0,10000.0,1,
580,64564579,0,40,0,1,1,2,1,15000.0,1,
581,61101544,0,32,1,0,0,1,1,28000.0,1,1.0
582,73825072,0,57,0,1,1,2,0,16000.0,1,
583,74661035,0,25,1,0,1,1,1,6000.0,3,3.0
584,62799088,0,25,1,0,0,1,1,12000.0,1,
585,61361904,0,38,1,0,0,2,2,13000.0,1,
586,62027579,0,38,1,0,0,1,1,10000.0,1,
587,63982920,0,40,1,0,0,2,2,15000.0,1,1.0
588,66738420,1,25,1,0,1,0,0,45000.0,1,1.0
589,67277822,0,44,1,0,1,2,2,16000.0,1,
590,65405055,0,23,1,0,1,0,0,10000.0,1,1.0
591,59968281,0,34,1,0,1,0,0,10000.0,1,
592,66518677,1,62,1,1,1,2,0,12000.0,2,2.0
593,61517702,0,23,1,0,0,0,0,17000.0,1,
594,61369476,0,56,1,0,1,2,0,15000.0,1,
595,60046535,0,55,1,0,1,2,0,6000.0,1,
596,65493163,0,24,1,0,1,1,1,6000.0,1,1.0
597,74635857,0,63,0,1,1,3,0,22000.0,1,1.0
598,60392079,0,38,1,0,1,1,1,6500.0,1,
599,60055202,0,23,1,0,0,0,0,10000.0,1,
600,74960874,0,40,1,0,0,1,0,15000.0,3,2.0
601,62182666,0,54,1,0,1,3,0,4600.0,1,
602,66532035,0,51,0,1,1,2,0,10000.0,2,2.0
603,66657089,0,59,1,0,1,0,0,11000.0,3,3.0
604,62940189,0,47,1,0,1,1,1,15000.0,1,
605,61376845,0,40,1,0,1,2,2,10000.0,2,2.0
606,74987865,1,44,1,0,1,2,2,10000.0,1,1.0
607,60050469,0,45,1,0,0,2,2,18000.0,1,
608,62491162,0,53,1,0,1,2,0,5500.0,1,1.0
609,63325996,0,31,1,0,1,0,0,10000.0,1,
610,60444898,0,66,1,1,1,3,0,17404.0,1,
611,66196644,0,22,1,0,1,0,0,7000.0,1,
612,61928675,0,27,1,0,1,1,1,9000.0,1,1.0
613,62025848,0,39,1,0,1,2,2,12000.0,1,
614,60038271,0,33,1,0,0,0,0,10000.0,1,1.0
615,60037794,0,46,1,0,1,1,0,9000.0,1,
616,61252399,0,46,1,0,0,0,0,13000.0,1,
617,61305615,0,23,1,0,0,0,0,20000.0,1,1.0
618,64469939,0,42,1,0,0,2,2,15000.0,1,
619,61248413,0,36,1,0,0,2,2,7500.0,1,
620,67337458,0,42,1,0,1,2,0,20000.0,1,
621,61059153,0,36,1,0,1,0,0,18000.0,1,1.0
622,73826560,0,46,1,0,1,0,0,7000.0,1,
623,61161196,0,33,1,0,0,0,0,15000.0,1,
624,74958027,0,51,1,0,1,5,0,10000.0,5,4.0
625,67069547,0,38,1,0,0,2,2,15000.0,1,1.0
626,66518299,0,50,1,0,1,0,0,8000.0,2,2.0
627,62990986,1,35,1,0,0,1,1,15000.0,1,
628,66075974,0,25,1,0,1,1,1,8000.0,1,1.0
629,66715520,0,51,1,0,1,0,0,10000.0,3,2.0
630,65490363,0,23,1,0,1,0,0,12000.0,1,1.0
631,67092537,0,42,1,0,0,0,0,25000.0,2,2.0
632,64905435,0,38,1,0,1,1,1,10000.0,1,
633,61233787,0,51,1,0,0,2,2,18000.0,1,
634,74982906,0,36,1,0,0,2,2,8000.0,2,2.0
635,63920166,0,43,1,0,1,1,0,15500.0,1,
636,61517562,0,38,1,0,1,2,2,8000.0,1,
637,62616125,0,57,1,1,1,3,0,17000.0,1,
638,75024863,0,40,1,0,1,1,1,19000.0,4,3.0
639,64361931,1,28,1,0,1,2,2,10000.0,2,1.0
640,63333001,0,48,1,0,1,2,2,5500.0,1,
641,64004071,0,33,1,0,0,1,0,20000.0,1,
642,62168276,0,28,1,0,0,2,2,16000.0,1,
643,59914934,0,40,1,0,1,3,2,11000.0,1,1.0
644,73843648,1,36,1,0,1,2,2,8000.0,1,
645,66316628,0,60,1,0,1,5,0,9000.0,2,2.0
646,66888125,0,26,1,0,0,1,1,10000.0,1,
647,60110312,0,46,1,0,1,2,0,13000.0,1,
648,66912666,0,27,1,0,1,0,0,15000.0,1,
649,61256447,0,51,0,1,1,1,0,3000.0,1,1.0
650,61108642,0,24,1,0,0,1,1,25000.0,2,
651,74834892,0,53,1,1,1,0,0,15000.0,1,
652,61975847,0,35,1,0,1,1,1,8100.0,1,
653,62623145,0,24,1,0,0,0,0,15000.0,1,
654,62778818,0,53,1,0,1,0,0,5000.0,1,
655,62133110,0,45,1,0,1,1,1,9500.0,2,
656,61101727,0,40,1,0,1,0,1,26000.0,1,1.0
657,60444860,0,53,1,0,1,2,0,6200.0,1,1.0
658,66528981,0,41,1,0,1,1,0,10500.0,1,1.0
659,64594031,0,56,0,1,1,0,0,9000.0,2,1.0
660,61873624,0,45,1,0,1,0,0,100000.0,1,
661,61307446,0,33,1,0,1,0,0,6500.0,1,1.0
662,74835605,0,36,1,0,0,1,1,22000.0,3,3.0
663,64437858,0,53,1,0,0,2,0,25000.0,1,
664,60460108,0,27,1,0,0,0,0,14000.0,1,
665,66664155,0,58,1,1,1,0,0,15000.0,3,3.0
666,62018073,0,61,0,1,0,3,1,7000.0,1,
667,64598930,0,29,1,0,1,0,0,20000.0,1,1.0
668,62496377,0,31,1,0,1,0,0,30000.0,1,1.0
669,61877542,1,61,0,1,1,0,0,15000.0,1,
670,67430755,0,41,1,0,1,2,2,9000.0,1,
671,62508395,1,22,1,0,0,0,0,18000.0,2,1.0
672,74845983,1,22,1,0,1,0,0,17000.0,2,1.0
673,66903506,0,23,1,0,1,1,1,15000.0,1,
674,66191395,1,23,1,0,1,1,0,10000.0,1,
675,63912442,0,34,1,0,0,1,1,25000.0,2,
676,60528049,0,50,1,0,1,0,0,7000.0,1,1.0
677,74561729,0,33,1,0,1,1,1,10000.0,1,1.0
678,67430347,0,36,1,0,0,2,2,10000.0,1,
679,67091923,0,51,1,0,1,2,0,10000.0,1,1.0
680,65500740,1,24,1,0,1,1,1,13000.0,1,1.0
681,67437598,0,33,1,0,0,1,1,24500.0,2,1.0
682,63595268,0,30,1,0,0,1,1,16000.0,1,
683,66197011,0,24,1,0,1,1,1,18000.0,1,
684,59974976,0,33,1,0,0,1,1,9000.0,1,1.0
685,65223234,0,29,1,0,1,0,0,12000.0,1,
686,67147197,0,44,1,0,1,1,1,13000.0,2,2.0
687,61464618,0,34,1,0,1,1,1,22000.0,1,
688,61073584,0,41,1,0,1,1,1,7000.0,1,1.0
689,66907806,0,33,1,0,0,1,1,10000.0,3,2.0
690,65570333,0,26,1,0,1,1,1,28000.0,1,1.0
691,60400722,0,46,1,0,1,2,0,7000.0,1,
692,61244590,0,29,1,0,0,1,1,10000.0,2,
693,64465985,0,30,1,0,0,2,2,7000.0,1,
694,64551710,0,57,0,1,0,0,0,7500.0,1,1.0
695,67168636,0,27,1,0,0,0,0,25000.0,3,3.0
696,61970774,0,43,1,0,1,2,2,8000.0,1,
697,66744929,0,35,1,0,1,2,2,5000.0,3,3.0
698,61297528,1,41,1,0,1,0,0,25000.0,1,1.0
699,60469401,0,57,0,1,1,4,0,9000.0,4,3.0
700,61937581,0,39,1,0,1,2,0,9000.0,2,1.0
701,65473723,0,23,1,0,1,0,0,15000.0,1,1.0
702,62372341,0,28,1,0,1,0,0,15000.0,1,
703,66917483,0,47,1,0,0,1,0,8000.0,3,3.0
704,61029449,1,39,1,0,0,1,1,15000.0,1,1.0
705,63990770,0,53,1,0,0,1,1,10500.0,1,1.0
706,63917023,0,40,1,0,0,1,1,10000.0,1,
707,60035997,0,65,0,1,1,2,0,8000.0,1,
708,61129832,0,40,1,0,0,2,2,12000.0,1,
709,63631920,0,39,1,0,1,1,1,14000.0,1,1.0
710,61931031,0,28,1,0,0,2,2,10000.0,1,1.0
711,62783872,0,56,0,1,1,0,0,6000.0,1,
712,62447822,0,38,1,0,1,1,1,15000.0,1,1.0
713,74173635,1,42,1,0,1,2,2,10000.0,2,1.0
714,63330021,0,39,1,0,1,1,1,12000.0,1,
715,67327981,0,40,1,0,0,2,2,30000.0,1,
716,74039053,0,32,1,0,1,1,1,4000.0,2,1.0
717,59934534,0,44,1,0,0,2,0,10000.0,1,1.0
718,64374779,0,41,1,0,1,2,2,5000.0,1,
719,62793726,0,41,1,0,1,3,1,6700.0,1,
720,63327628,0,43,1,0,1,1,1,9000.0,1,
721,67138645,0,61,1,1,1,0,0,14000.0,2,1.0
722,61844398,0,32,1,0,0,0,0,25000.0,1,1.0
723,63091070,0,61,0,1,1,0,0,10000.0,1,
724,61228021,0,53,0,1,1,5,0,5000.0,1,
725,74541781,0,23,1,0,1,0,0,15000.0,2,2.0
726,61309865,0,60,1,1,1,0,0,19000.0,1,
727,62384904,0,62,1,1,1,1,0,8000.0,1,
728,74957973,0,47,1,0,1,1,0,10000.0,2,2.0
729,59914507,0,33,1,0,1,1,1,8000.0,1,1.0
730,60466634,1,32,1,0,1,2,2,5500.0,1,1.0
731,66087113,0,23,1,0,1,1,1,9000.0,1,1.0
732,61428438,1,53,1,0,0,0,0,18000.0,1,
733,61874190,0,28,1,0,0,0,0,25000.0,1,1.0
734,60377119,0,61,0,1,1,0,0,10000.0,1,
735,66674048,0,33,1,0,0,1,1,7500.0,2,2.0
736,67212285,0,56,1,0,0,0,0,15000.0,2,2.0
737,60379039,0,61,0,1,1,0,0,9000.0,1,
738,75017867,0,26,1,0,1,2,2,14000.0,2,2.0
739,62180474,0,61,0,1,1,2,0,8000.0,1,
740,67534554,0,44,1,0,1,1,1,17000.0,1,1.0
741,61236226,0,26,1,0,1,1,1,6000.0,1,
742,62381638,0,28,1,0,0,1,1,21000.0,1,
743,60450247,0,56,1,1,1,1,0,13500.0,1,
744,59916079,0,23,1,0,0,1,1,18000.0,1,1.0
745,62996576,0,51,1,0,0,1,0,9000.0,1,
746,64567401,0,46,1,0,1,3,0,5500.0,1,
747,61147112,1,48,1,0,1,2,0,30000.0,1,
748,63908180,0,23,1,0,0,0,0,11000.0,1,
749,62072888,0,60,1,1,1,0,0,5000.0,1,
750,63625907,0,26,1,0,0,0,0,15000.0,1,1.0
751,64588753,0,35,1,0,1,2,2,5000.0,1,1.0
752,66534226,0,31,1,0,1,1,1,4300.0,2,2.0
753,59966600,0,45,1,0,1,1,0,12000.0,1,
754,74830348,0,33,1,0,0,3,3,35000.0,1,
755,61413088,0,33,1,0,1,2,2,16000.0,2,2.0
756,67225801,0,45,1,0,0,1,1,20000.0,1,1.0
757,62027335,0,40,1,0,0,2,2,16000.0,1,
758,61079617,0,42,1,0,1,2,2,4500.0,1,1.0
759,66595888,0,40,1,0,1,2,2,9000.0,4,4.0
760,62175061,0,23,1,0,0,0,0,11000.0,1,
761,66323534,1,49,1,0,1,0,0,8000.0,3,3.0
762,61235853,0,53,1,0,1,2,0,28000.0,1,
763,73849095,0,24,1,0,1,0,0,11000.0,1,
764,61246897,0,38,1,0,1,1,1,5600.0,1,
765,61532341,1,25,1,0,0,0,0,15000.0,1,
766,62589185,0,27,1,0,1,0,0,10000.0,1,1.0
767,63334199,0,27,1,0,0,0,0,12000.0,1,
768,64454399,0,23,1,0,0,0,1,16000.0,1,
769,61107757,0,60,0,1,1,2,0,8000.0,1,1.0
770,74190751,0,52,1,0,1,2,0,5000.0,2,2.0
771,75025552,0,45,1,0,1,1,1,8500.0,2,2.0
772,59917064,0,24,1,0,0,0,0,15000.0,2,2.0
773,61112226,0,32,1,0,0,0,0,12000.0,1,
774,62503669,1,39,1,0,0,1,1,12900.0,1,1.0
775,61449609,0,34,1,0,0,1,1,6500.0,2,1.0
776,66326365,0,56,1,0,1,2,0,8500.0,2,2.0
777,62254295,0,41,1,0,0,1,1,10000.0,1,
778,62606293,0,46,1,0,0,1,0,10000.0,1,
779,61063307,0,61,1,1,1,0,0,13000.0,1,1.0
780,61304588,0,28,1,0,0,1,1,10000.0,1,
781,74035002,0,59,1,1,1,3,0,13500.0,2,1.0
782,61028578,0,57,0,1,1,0,0,3500.0,1,1.0
783,62496546,1,24,1,0,0,1,1,22000.0,1,1.0
784,67152713,0,49,1,0,1,2,0,30000.0,1,1.0
785,62162918,0,32,1,0,0,3,3,15000.0,1,
786,74036552,0,58,0,1,1,5,1,5350.0,2,1.0
787,62077703,0,42,1,0,1,1,0,16000.0,1,
788,61355114,1,27,1,0,1,2,2,6500.0,1,1.0
789,61117426,0,38,1,0,1,2,2,40000.0,1,1.0
790,61448744,1,30,1,0,0,0,0,20000.0,1,
791,64456216,0,29,1,0,1,1,0,10000.0,1,
792,66652617,1,33,1,0,0,1,1,13000.0,4,4.0
793,74486834,0,34,1,1,0,1,1,11000.0,4,3.0
794,62997974,0,61,0,1,0,3,0,5800.0,1,
795,61034324,1,42,1,0,0,2,2,21000.0,1,
796,59915164,0,29,1,0,0,0,0,10000.0,1,1.0
797,61917877,0,27,1,0,1,1,1,5000.0,1,1.0
798,61371136,1,26,1,0,1,1,1,9100.0,1,1.0
799,74167677,0,58,0,1,1,2,0,6000.0,4,3.0
800,62023965,0,27,1,0,1,1,1,5000.0,1,
801,67150174,0,44,1,0,1,1,2,22955.0,3,2.0
802,65200123,0,50,1,0,0,2,2,28000.0,1,
803,74486992,1,35,1,0,1,1,1,8000.0,3,2.0
804,66193091,0,49,1,0,1,0,0,10000.0,1,
805,62178270,0,24,1,0,0,1,1,12000.0,1,
806,65225127,0,25,1,0,0,0,0,17000.0,1,
807,74818916,1,28,1,0,1,1,1,27000.0,1,
808,61149092,0,38,1,0,0,1,1,35000.0,1,1.0
809,61111207,0,42,1,0,1,2,2,15000.0,1,
810,67092249,0,41,1,0,1,2,2,10000.0,2,2.0
811,61925330,0,58,1,1,0,2,0,20000.0,1,1.0
812,60377066,0,58,1,0,1,0,0,10000.0,1,
813,72293950,0,29,1,0,1,1,1,15000.0,2,1.0
814,73847274,0,45,1,0,1,2,2,12000.0,2,1.0
815,65570419,0,23,1,0,1,0,0,6000.0,1,1.0
816,65400226,0,25,1,0,1,1,1,5000.0,1,1.0
817,66333790,0,40,1,0,1,2,1,13000.0,4,4.0
818,63757465,0,32,1,0,0,2,1,5500.0,3,2.0
819,62139513,0,32,1,0,1,2,2,14000.0,1,
820,66428120,0,57,1,0,1,2,0,14000.0,2,2.0
821,66755359,0,23,1,0,1,0,0,7500.0,1,1.0
822,61529470,0,27,1,0,1,1,1,13000.0,1,
823,62173973,0,29,1,0,1,1,1,8000.0,1,
824,66980352,0,54,1,0,0,0,0,10000.0,1,1.0
825,62173562,0,53,1,1,1,0,0,10000.0,1,
826,64456173,0,27,1,0,0,2,2,8500.0,1,
827,61246463,0,61,0,1,1,0,0,4000.0,1,
828,65495163,0,23,1,0,1,1,1,12000.0,2,2.0
829,74644232,0,41,1,0,1,2,2,8000.0,2,2.0
830,61843246,1,33,1,0,1,2,2,8000.0,1,
831,67077272,0,56,0,1,1,2,0,9500.0,1,1.0
832,66082603,0,23,1,0,1,1,0,4300.0,1,1.0
833,64424125,1,54,0,1,1,5,1,10000.0,1,1.0
834,62610696,0,55,0,1,1,0,0,7200.0,1,
835,62504291,0,55,1,0,0,1,1,5000.0,1,1.0
836,61516668,0,50,1,0,1,0,0,8500.0,1,
837,74461210,0,29,1,0,1,1,1,12000.0,2,2.0
838,74997058,0,51,1,1,1,5,2,10000.0,1,1.0
839,61961873,0,31,1,0,1,1,1,15000.0,1,
840,66581752,0,49,1,0,1,1,1,20000.0,2,2.0
841,74464739,0,31,1,0,1,0,0,20000.0,2,2.0
842,67022816,0,59,0,1,1,2,0,9000.0,2,2.0
843,67219814,1,37,1,0,0,0,0,25000.0,2,1.0
844,62126363,1,28,1,0,0,1,1,30000.0,1,
845,66536317,0,39,1,0,1,1,1,16000.0,2,2.0
846,62601841,0,23,1,0,1,0,0,15000.0,1,
847,64565042,0,48,1,0,1,1,1,13000.0,1,
848,64891518,0,39,1,0,1,2,1,11000.0,1,
849,59910150,0,49,1,0,1,2,1,5000.0,2,2.0
850,61150447,0,54,1,0,1,3,0,10500.0,1,
851,65244181,0,47,1,0,0,0,1,18600.0,2,2.0
852,74988917,0,43,1,0,0,2,0,20000.0,2,2.0
853,67431370,0,44,1,0,1,1,0,15000.0,5,4.0
854,63980109,0,26,1,0,0,1,1,12000.0,1,1.0
855,67085473,0,40,1,0,1,2,1,16000.0,1,1.0
856,66090772,0,26,1,0,1,1,1,9500.0,1,1.0
857,62127947,0,26,1,0,0,2,2,30000.0,1,
858,75074801,0,44,1,0,1,0,0,26000.0,1,
859,61127479,0,49,1,0,1,0,0,18000.0,1,1.0
860,61372730,1,56,1,0,1,2,0,30000.0,2,
861,62509041,0,45,1,0,1,1,0,6000.0,1,1.0
862,63592616,0,56,0,1,1,0,0,5460.0,1,
863,61927936,1,35,1,0,1,1,1,8000.0,1,1.0
864,62027099,0,37,1,0,0,1,1,10000.0,1,
865,67222258,1,24,1,0,0,0,0,10000.0,1,1.0
866,74465940,0,28,1,0,0,1,1,23000.0,2,1.0
867,60089684,0,63,0,1,1,0,0,5600.0,1,
868,61109318,0,31,1,0,0,1,1,12000.0,2,1.0
869,60083324,0,51,1,0,1,2,0,5000.0,1,
870,62608553,0,54,1,0,1,1,0,11000.0,1,1.0
871,60389919,0,27,1,0,0,1,2,18500.0,1,
872,61932130,0,46,1,0,1,1,0,12000.0,2,2.0
873,61937715,0,43,1,0,0,2,2,7000.0,1,1.0
874,74830029,1,31,1,0,1,0,0,23000.0,2,1.0
875,66739974,0,57,0,1,1,0,0,12000.0,1,1.0
876,66899361,0,26,1,0,1,0,0,15000.0,1,
877,62592308,0,52,0,1,1,2,0,6000.0,1,
878,66831701,0,45,1,0,1,2,1,7500.0,2,2.0
879,72291975,0,52,1,0,0,2,0,25000.0,2,2.0
880,62940815,1,32,1,0,0,1,1,35000.0,1,
881,74548431,0,27,1,0,0,0,0,10000.0,1,1.0
882,74840457,0,26,1,0,0,0,0,19000.0,1,1.0
883,62493560,0,30,1,0,1,0,0,15000.0,2,2.0
884,63991953,0,27,1,0,0,1,1,15000.0,3,2.0
885,62031957,0,46,1,0,1,2,1,30000.0,1,
886,67171304,0,32,1,0,0,0,0,15000.0,2,2.0
887,67414918,0,30,1,0,0,0,0,18000.0,1,
888,74982500,0,28,1,0,0,0,0,16000.0,1,1.0
889,61307497,0,40,1,0,0,2,2,17000.0,1,1.0
890,66582934,0,39,0,1,1,1,1,6000.0,2,2.0
891,64466589,0,29,1,0,1,0,0,20000.0,1,
892,73815842,0,26,1,0,1,0,0,9500.0,1,
893,62502762,0,28,1,0,1,1,1,16000.0,1,1.0
894,62243712,0,29,1,0,0,2,3,20000.0,1,
895,61310521,0,54,0,1,1,0,0,7500.0,1,
896,61938956,0,54,1,0,1,1,0,16000.0,2,2.0
897,62087502,0,56,1,1,1,1,0,11000.0,1,
898,61375129,0,37,1,0,0,2,2,35000.0,1,1.0
899,67096069,0,35,1,0,1,2,2,11000.0,5,4.0
900,64823912,0,47,1,0,0,1,1,10000.0,1,
901,64428510,0,31,1,0,1,0,0,13000.0,2,
902,60084653,0,41,1,0,1,2,2,20000.0,1,
903,66847453,0,42,1,0,1,1,1,9000.0,3,3.0
904,61102831,0,32,1,0,1,0,0,10000.0,1,1.0
905,63635277,0,47,1,0,0,0,0,12000.0,2,2.0
906,61291770,0,48,1,0,1,1,0,7000.0,1,
907,73842876,0,61,0,1,1,3,0,9000.0,1,
908,67437369,0,48,1,0,1,2,0,12000.0,1,
909,59935139,0,60,1,1,1,0,0,5000.0,1,1.0
910,60445422,0,37,1,0,1,0,0,11000.0,1,
911,67206159,0,55,0,1,0,3,0,15000.0,3,2.0
912,67433842,1,31,1,0,1,2,2,15000.0,1,
913,66843175,0,29,1,0,0,2,2,25000.0,2,2.0
914,64569824,1,47,1,0,0,1,1,15000.0,1,
915,66198380,0,45,1,0,1,2,0,9000.0,1,
916,60194005,0,53,1,0,1,0,0,16000.0,1,
917,66830974,0,51,1,0,1,1,0,6000.0,1,1.0
918,60035580,0,56,1,1,1,2,0,45000.0,1,1.0
919,64888636,1,35,1,0,0,0,0,12000.0,1,
920,62186068,0,28,1,0,0,0,0,20000.0,1,
921,67425502,1,49,1,0,1,0,0,16000.0,1,
922,74032221,0,43,1,0,1,2,2,7600.0,1,
923,74994302,0,50,1,0,0,0,0,5000.0,1,1.0
924,67215866,1,25,1,0,1,1,1,15000.0,1,
925,60114932,1,44,1,0,1,2,2,15000.0,1,
926,60054689,0,38,1,0,1,2,2,12000.0,1,
927,61144955,0,29,1,0,0,0,0,10000.0,1,
928,61918957,0,40,1,0,0,1,1,20000.0,2,1.0
929,74471680,0,24,1,0,0,0,0,10000.0,1,1.0
930,65414508,0,26,1,0,1,1,0,15000.0,1,1.0
931,60462423,0,42,1,0,0,2,2,22000.0,1,
932,73836902,0,42,1,0,1,1,0,13000.0,2,1.0
933,66754122,0,30,1,0,1,1,1,7000.0,3,2.0
934,66912071,0,27,1,0,1,1,1,11000.0,1,
935,63902170,1,41,1,0,0,2,1,7500.0,1,
936,61852981,0,36,1,0,0,1,1,7500.0,1,1.0
937,64334102,0,27,1,0,1,0,0,18000.0,1,1.0
